filename,ipa,allosaurus_eng2102_eng,ginic/full_dataset_train_3_wav2vec2-large-xlsr-53-buckeye-ipa,ctaguchi/wav2vec2-large-xlsr-japlmthufielta-ipa1000-ns,openai_whisper-large-v3-turbo_to_epitran,openai_whisper-medium.en_to_epitran
/complete/dr6/msjk0/sa2.wav,doʊɾ̃æskmɨɾɨkɛɹiɨɾ̃ɔɪliɹæglaɪkðæt,dɑntæskmitəkæɹiænojliɹɛɡlajkðæt,doʊɾ̃æskmiɾʊkæɹiɛɾ̃ɔɪliɹæɡlaɪkðæt,donäjäskmiːrɯkæje̞nɑjälirɨjɛɡläaː,dɑntæskmitəkæɹiænojliɹæɡlajkðæt.,dɑntæskmitəkæɹiænojliɹɪɡlajkðæt.
/complete/dr6/msjk0/sx336.wav,ɹɑbmeɪdɦʌŋgɛɹiŋgulɑʃfʊɹdɪɾ̃ʌʔængʉsbɹ̩ɹipaɪfʊdɨzɹ̩t,ɹɑbmejdhəŋɡɛɹiənɡulɑʃfɔɹdɪnɹ̩ændɡusbɛɹipajfɔɹdɪzɹ̩t,ɹɑbmeɪdhʌŋɡɛɹiɪŋɡulɑʃfɔɹdɛɾ̃ʌænɡuspɛɹipaɪfwʊdɪzʌt,rɑːbmɛidhɒngɛɻjɛngyːlæːʃfode̞næɛngjuːspɛipaːjfoːde̞zɛr,ɹɑbmejdhəŋɡɛɹiənɡulɑʃfɔɹdɪnɹ̩ændɡusbɛɹipajfɔɹdɪzɹ̩t.,ɹɑbmejdhəŋɡɛɹiənɡulɑʃfɔɹdɪnɹ̩ændɡusbɛɹipajfɔɹdɪzɹ̩t.
/complete/dr6/fsdj0/sa2.wav,doʊɾ̃æskmiɾɨkɛɹiɨnʔɔɪlɪɹæglaɪkðæt,dɑntæskmitəkæɹiænjliɹɛɡlajkðæt,doʊɾ̃æskmiɾɪkæɹiɛnɔɪliɹæɡlaɪkðæʔ,do̞nästkmiːɾikaje̞nɔjäwiwɨɛklaikθal,dɑntæskmitəkæɹiænojliɹæɡlajkðæt.,dɑntæskmitəkæɹiænojliɹæɡlajkðæt.
/complete/dr6/fsdj0/si485.wav,boʊθkɑɹzwɚslaɪʔlidæmɨdʒd,bowθkɑɹzwɹ̩slajtlidæməd͡ʒd,boʊθkɔɹzwʌslaɪʔlidæmʌʃt,pouθkarzwɔstalidjamɨʂt,bowθkɑɹzwɹ̩slajtlidæməd͡ʒd.,bowθkɑɹzwɹ̩slajtlidæməd͡ʒd.
/complete/dr6/fsdj0/sx125.wav,wɛstʃɛstɹ̩ɨzɨkaʊntiɪnʉjɔɹk,wɛstt͡ʃɛstɹ̩æzəkawntɪŋɪnujɔɹk,wɛstʃɛstɹ̩ɛzɛkaʊntiɪnnujɔɹk,uwɛst͡ʃɛstɨɛzɛkantijinujoɾk,wɛstt͡ʃɛstɹ̩ɪzəkawntiɪnnujɔɹk.,wɛstt͡ʃɛstɹ̩ɪzəkawntiɪnnujɔɹk.
/complete/dr6/fsdj0/si1115.wav,hidɨdnɔɦaʊɛvɹ̩sɛɾl̩bækɨntɨʔækwiɛsn̩swɨθɪŋzʔæzðeɪwɹ̩,hidɪdnɑthawɛvɹ̩sɛtəlbækɪntuækwiɛsənswɪðθɪŋzæzðejwɹ̩,hidɪdnɑhaʊɛvɹ̩sɛɾl̩dbækɪntʌækwiɛsn̩swʌθθɪŋzæzðeɪwʌɹ,çididnaːhawɛvɛsɛrɔbaːkintɨakujasɯnswɨtːɨŋɡzɛzðɛwaɾ,"hidɪdnɑt,hawɛvɹ̩,sɛtəlbækɪntuækwiɛsənswɪðθɪŋzæzðejwɹ̩.","hidɪdnɑt,hawɛvɹ̩,sɛtəlbækɪntuækwiɛsənswɪðθɪŋzæzðejwɹ̩."
/complete/dr6/fsdj0/sx35.wav,hɛlpsɛləbɹeɪʔjɚbɹʌðɚsɨksɛs,hɛlpsɛləɹejtjɔɹbɹʌðɹ̩zsəksɛs,hɛlpsɛlʌbɹeɪʔjɹ̩bɹʌðɹ̩zsʌksɛs,haɔpsalɔbɾajɔbɾadrɾsɨksɛs,hɛlpsɛləbɹejtjɔɹbɹʌðɹ̩zsəksɛs.,hɛlpsɛləbɹejtjɔɹbɹʌðɹ̩zsəksɛs.
/complete/dr6/fsdj0/sx305.wav,kɑɾɨdʒtʃizwɨθtʃaɪvzʔɨzdəlɪʃɨs,kætəd͡ʒt͡ʃuzwɪðt͡ʃajdzɪzdɪlɪʃəs,kɑɾɪdʒtʃizwʊθtʃaɪvzɪzdʌlɪʃʌs,karɨt͡ɕt͡ɕiːzwɨst͡ɕaːivzjizduɨʂɨs,kɑtəd͡ʒt͡ʃizwɪðt͡ʃajvzɪzdɪlɪʃəs.,kɑtəd͡ʒt͡ʃizwɪðt͡ʃajvzɪzdɪlɪʃəs.
/complete/dr6/fsdj0/sa1.wav,ʃiɦædʒɹ̩dɑɹksʉtn̩gɹisiwɔʃwɔɾɹ̩ɔljɪɹ̩,ʃihædjɔɹdɑɹksutɪnɡɹisiwɑʃwɔtɹ̩ɔljɪɹ,ʃihæddʒɹ̩dɑɹksuʔn̩ɡɹisiwɑʃwɔɾɹ̩ɔljɪɹ,ɕihäd͡ʑyɯdɔrksyinɡwisiwäːʂwo̞rɔo̞jiːɾ,ʃihædjɔɹdɑɹksutændɡɹisiwɑʃwɔtɹ̩ɔljɪɹ.,ʃihædjɔɹdɑɹksutændɡɹisiwɑʃwɔtɹ̩ɔljɪɹ.
/complete/dr6/fsdj0/sx395.wav,aɪtʊkhɹ̩wɹ̩fɔɹɨtbəɾɨʃiɹɪligoʊɨŋwɨθju,ajtʊkhɹ̩wɹ̩dfɔɹɪtbʌtæzʃiɹɪliɡowɪŋwɪðju,aɪtʊkhɹ̩wɹ̩dfɔɹʌʔbʌɾɪʃʃiɹɪliɡoʊɪŋwɪθju,at͡sɔkhɔwɔɾfɾprɨɕivjiligaɔimwɨthiru,"ajtʊkhɹ̩wɹ̩dfɔɹɪt,bʌtɪzʃiɹɪliɡowɪŋwɪðju?","ajtʊkhɹ̩wɹ̩dfɔɹɪt,bʌtɪzʃiɹɪliɡowɪŋwɪðju?"
/complete/dr6/fsdj0/sx215.wav,ðəsɹ̩mɨnʔɛmfəsaɪzdHɨnidfɔɹəfɹ̩məɾɪvækʃɨn,ðəsɹ̩mənɛmfəsajzdðənidfɔɹəfʌmətʌvækʃən,ðʌsʌmʌnɛmfʌsɑaɪzdðʌnidfɹ̩ɹʌfɹ̩mʌɾʌvækʃʌn,θɛstɔɾmanɛmfɛsaːɛzdanidfɔfɔmrɨvakʂon,ðəsɹ̩mənɛmfəsajzdðənidfɔɹəfɹ̩mətɪvækʃən.,ðəsɹ̩mənɛmfəsajzdðənidfɔɹəfɹ̩mətɪvækʃən.
/complete/dr6/fsdj0/si1745.wav,ðɪswʌnkeɪməbɪɦaɪɨtHɹ̩ɾiθaʊzɨɾ̃ɚmɔɹ,ðɪswʌnkejmbɪthajætθɹ̩diθawzəndɔɹmɔɹ,ðɪswʌnkeɪmʌbɪɾhɑɛtθʌɾiθaʊzʌɾ̃ɹ̩mɔɹ,θisfunkɛimviɾhaːjetːøɻisæːzunomoːɾ,"ðɪswʌnkejməbɪthajæt30,000ɔɹmɔɹ.","ðɪswʌnkejməbɪthajæt30,000ɔɹmɔɹ."
/complete/dr6/mabc0/sx61.wav,tʃɑklɨʔn̩ɹoʊzɨznɛvɚfeɪlzɚɹəmæɾ̃ɨkɡɪft,t͡ʃjklətənɹowzɪznɛvɹ̩fejlzəɹowmætɪkɡɪft,tʃɑklʌʔn̩ɹoʊzɪznɛvɹ̩feɪlzʌɹʌmɛɾɪkɡɪft,t͡ʃaːkoinrøzøsnɛvøfejɒt͡suromɛrɨkeft,t͡ʃɔklətændɹowzɪznɛvɹ̩fejlæzəɹowmæntɪkɡɪft.,t͡ʃɔklətændɹowzɪznɛvɹ̩fejlæzəɹowmæntɪkɡɪft.
/complete/dr6/mabc0/sx331.wav,ðɨbɪgdɔglʌvdtə̥tʃʉʌɾ̃ioʊldɹægdɑl,ðəbɪɡdɔɡlɛftətuɑnðəowldɹæɡdɔl,ðʌbɪɡdɔɡlʌvtɪtʃuɑnnioʊldɹæɡdɑl,zɛpekdɒːɡlɒvtɛtt͡ʃiuwɒnijoːdvɛɡdaːl,ðəbɪɡdɔɡlʌvdtət͡ʃuɑnðəowldɹæɡdɑl.,ðəbɪɡdɔɡlʌvdtət͡ʃuɑnðəowldɹæɡdɑl.
/complete/dr6/mabc0/si2041.wav,ðʃɑʔɹɚvɹ̩vɚeɪɾɨɾɨndm̩ɪɾ̃ɨʃɨŋwɨplæʃɨzvsaʊnd,ðəʃɑtɹɪvɹ̩bɹ̩ejtədɪndɪmɪnɪʃɪŋwɪðblæʃɪzʌvsawnd,ðʌʃɑʔɹʌvɹ̩bɹ̩eɪɾɪɾɪndɪmɛɾ̃ɪʃɪŋwɪplæʃɪzʌvsaʊnd,tɛɕaːrvøbɛrdndminɨɕinwɨplaːʃɛzøvsand,ðəʃɑtɹɪvɹ̩bɹ̩ejtɪdɪndɪmɪnɪʃɪŋwɪplæʃəzʌvsawnd.,ðəʃɑtɹɪvɹ̩bɹ̩ejtɪdɪndɪmɪnɪʃɪŋwɪplæʃəzʌvsawnd.
/complete/dr6/mabc0/si781.wav,ʔgɛnizblɑkswɚsɛɾɨnɹɛzn̩sætʃɹɨɾɨdɡlæsklɔθɨneɪld,əɡɛnðizblɑkswɹ̩sɛdɪnɹɛzənsæt͡ʃɹ̩ejtɪdɡlæsklɔθændnejlz,ʌɡɛnnizblɑkswʊsɛɾɛnɹɛzn̩sætʃɹ̩ɛɾɪdɡlæsklɔfɛnneɪld,ɒɡɛnːizblaːɡswusɛrenrɛznsaːt͡ʃweditɡlaːsklɑːfinneːlt,"əɡɛn,ðizblɑkswɹ̩sɛtɪnɹɛzən-sæt͡ʃɹ̩ejtədɡlæsklɔθændnejld.","əɡɛn,ðizblɑkswɹ̩sɛtɪnɹɛzənsæt͡ʃɹ̩ejtədɡlæsklɔθændnejld."
/complete/dr6/mabc0/sa1.wav,ʃiɦæʒə̥dɑɹksʉɾɨngɹisɨwɑʃwʊɾɚɔljɪɚ,ʃihædjudɑɹksudɪnɡɹisjuwɑʃwʌtɹ̩ɔljɪɹ,ʃihædʒɹ̩dɑɹksuɾɪnɡɹɪsiwɑʃwʌɾɹ̩ɔljɪɹ,ʃihæd͡ʒvdɒksøːrynɡwisiuɑʃworɒɒjøː,ʃihædjɔɹdɑɹksutændɡɹisiwɑʃwɔtɹ̩ɔljɪɹ.,ʃihædjɔɹdɑɹksutændɡɹisiwɑʃwɔtɹ̩ɔljɪɹ.
/complete/dr6/mabc0/si1620.wav,hɪzhɛdflɑpbæk,hɪzhɛdflɑtbæk,hɪzhɛdflɑptbæk,hesɛdflɒtbaːk,hɪzhɛdflæptbæk.,hɪzhɛdflæptbæk.
/complete/dr6/mabc0/sa2.wav,doʊɾ̃æskmɨɾɨkɛɹɪɨɾ̃ɔɪlɨɹæglaɪkðæt,dwntæskmitəkæɹiænɔliɹæɡlajkðæt,doʊɾ̃æskmɪɾɪkɛɹiɛnoʊʌðiɹæɡlaɪkðæʔ,tonraːskmindykɛvinolziræɡoikfaːd,dɑntæskmitəkæɹiænojliɹæɡlajkðæt.,dɑntæskmitəkæɹiænojliɹæɡlajkðæt.
/complete/dr6/mabc0/sx421.wav,ðʊzhʉtitʃvæljʉzfɚstɨbɑlɨʃtʃiɾɨŋ,ðowzhutit͡ʃvæljuzfɹ̩stðəbɑlɪsitɪŋ,ðoʊzhutitʃvæljuzfɹ̩stʌbɑlʌʃtʃiɾiŋ,ðøsyt͡ʂiːd͡ʑvɛljːzfostɨbɒɒɕt͡ɕiːrin,ðowzhutit͡ʃvæljuzfɹ̩stəbɑlɪʃt͡ʃitɪŋ.,ðowzhutit͡ʃvæljuzfɹ̩stəbɑlɪʃt͡ʃitɪŋ.
/complete/dr6/mabc0/sx241.wav,ðɦɔweɪoʊpɨnzɨnʉɨhjʉdʒtʃeɪmbɚ,ðəhɔlejowpənzɪntuəhjud͡ʒt͡ʃejmbɹ̩,ðʌhɔlweɪoʊpʌnzndueɪhjudʒtʃeɪmbɹ̩,ðɑhɑwɒjoːpɨnznyweçiyrt͡ʃeinbø,ðəhɔlwejowpənzɪntuəhjud͡ʒt͡ʃejmbɹ̩.,ðəhɔlwejowpənzɪntuəhjud͡ʒt͡ʃejmbɹ̩.
/complete/dr6/mabc0/sx151.wav,ðɨpɹiviɨspikɹ̩pɚzɛɾ̃ɨɾæmbɪgjʉɨsɹɨzʌlts,ðəpɹiviəspikɹ̩pɹizɛntədæmbɪɡjuwəsɹɪzʌlts,ðʌpɹivispikɹ̩pɹɹ̩zɛɾ̃ɪɾæmbɪɡjuʊsɹɪzʌlts,ðɨpɾiviɛspikɛprɨzɛndɛmbɨɡiwøsryzɒts,ðəpɹiviəsspikɹ̩pɹizɛntədæmbɪɡjuəsɹɪzʌlts.,ðəpɹiviəsspikɹ̩pɹizɛntədæmbɪɡjuəsɹɪzʌlts.
/complete/dr6/mtju0/sx400.wav,dʒʌstdɹɑpnoʊɾɪsɨzʔɨnʔɛnisə̥dʒɛʃtʃɨnbɑks,d͡ʒʌstdɹɑpnowtəsəzɪnɛnisəɡd͡ʒɛst͡ʃənbɑks,dʒʌsdɹɑpnoʊɾɪsɪzɪnɛnisɪɡdʒɛʃtʃɪnbɑks,t͡ʃaʐdrapnɔrysɯzenɛnisɯt͡ɕɛʂt͡ɕinbaːks,d͡ʒʌstdɹɑpnowtəsəzɪnɛnisəɡd͡ʒɛst͡ʃənbɑks.,d͡ʒʌstdɹɑpnowtəsəzɪnɛnisəɡd͡ʒɛst͡ʃənbɑks.
/complete/dr6/mtju0/sx220.wav,ðəmoʊstɹisɨntdʒiəlɑdʒə̥kl̩sɹ̩veɪfaʊndsaɪzmɨkæktɨvɨɾɨ,ðəmowstdɹitəntd͡ʒiəlɑɹd͡ʒɪkəlsɹ̩vejfawndsajzmeɪkæktəði,ðʌmoʊstɹisɪntdʒiʌlɑdʒʌkl̩sɹ̩veɪfaʊndstɑzmeɪkæktɪvɪɾi,tɨmɔwɕtwiɕɨnt͡ɕiɔwad͡ʑikɔsɛrvɛjfansaʑmɨɡɛktɨvɛj,ðəmowstɹisəntd͡ʒiəlɑd͡ʒɪkəlsɹ̩vejfawndsajzmɪkæktɪvəti.,ðəmowstɹisəntd͡ʒiəlɑd͡ʒɪkəlsɹ̩vejfawndsajzmɪkæktɪvəti.
/complete/dr6/mtju0/sx130.wav,hiʔeɪtfɔɹʔɛkstɹɚʔeɪgzfɔbɹɛkfɨst,hiejdfɔɹɛkstɹəɛɡzfɔɹbɹɛkfəst,hieɪtfɔɹɛkʃtʃʌɛɡsfɔbɹɛkfʌst,hieɟfoːɛkʂt͡rɒɛɡjfobrɔkfɨst,hiejtfɔɹɛkstɹəɛɡzfɔɹbɹɛkfəst.,hiejtfɔɹɛkstɹəɛɡzfɔɹbɹɛkfəst.
/complete/dr6/mtju0/si2269.wav,kʊɾɨtduʔʌðɚwaɪz,kʊdɪtduʌðɹ̩wajz,kʊɾɪttuʌðɹ̩waɪs,kɯɾitːiuɔdoɾwaʑ,kʊdɪtduʌðɹ̩wajz?,kʊdɪtduʌðɹ̩wajz?
/complete/dr6/mtju0/sa2.wav,doʊntæskmitɨkɛɹiʔənɔɪliɹæglaɪkðæt,doɑntæskmitəkæɹiænojliɹɛɡlajkðæt,doʊnʔæskmitukæɹiɛnɔɪliɹæɡlaɪkðæt,dɔnæʂkmit͡ɕykaːvienoioivøjaɡlɛɡdaː,dɑntæskmitəkæɹiænojliɹæɡlajkðæt.,dɑntæskmitəkæɹiænojliɹæɡlajkðæt.
/complete/dr6/mtju0/si2020.wav,ðioʊldwʊmɨnʔəɹoʊstɨfliʔənlɛdmituəklɪɚiŋwɛɚsmɔlhʌtstʉd,ðəowldwʊmənɹ̩owdstɪfliændlɛdmitəklɪɹɪŋwɛɹsmɔlhʌtstʊd,sioʊldwʊmʌnʌɹoʊzstɪfliɛnlɛdmituʊklɪɾɹ̩ɹɪŋwɹ̩ɹʌsmɔlhʌtstʊd,jɔudbɔminɔrowɕtɨfliɛnlɛdmit͡ɕuwɨkwɨriŋgwɛrɕmɔwhadʂtød,ðəowldwʊmənɹ̩owzstɪfliændlɛdmitəəklɪɹɪŋwɛɹəsmɔlhʌtstʊd.,ðəowldwʊmənɹ̩owzstɪfliændlɛdmitəəklɪɹɪŋwɛɹəsmɔlhʌtstʊd.
/complete/dr6/mtju0/sx310.wav,ðəɦʊɾəvðədʒipwəstimiŋɨnðəhɑtsʌn,təhɹ̩dʌvðəd͡ʒipwɪt͡ʃstimɪŋɪnðəhɑtsʌn,ðʌhʊdʌvðɪdʒipwʌsstimiŋɪnnʌhɑtsʌn,tøhødotd͡ʑiːpuɕstimiŋinhatʃaːn,ðəhʊdʌvðəd͡ʒipwɑzstimɪŋɪnðəhɑtsʌn.,ðəhʊdʌvðəd͡ʒipwɑzstimɪŋɪnðəhɑtsʌn.
/complete/dr6/mtju0/sa1.wav,ʃiɦædjɚdɑksʉtʔɨngɹisiwɑʃwɔɾɚɔljɪɚ,ʃihædjɔɹdɑksutɪnɡɹisiwɑʃwɔtɹ̩ɔljɪɹ,ʃihædjɹ̩dɑksutɪŋɡɹisiwɔʃwɔɾɹ̩oʊljɪɹ,ʃihɛdjodɒɡsyːdinɡwisiuɔʃworoːjiːɾ,ʃihædjɔɹdɑɹksutɪnɡɹisiwɑʃwɔtɹ̩ɔljɪɹ.,ʃihædjɔɹdɑksutɪnɡɹisiwɑʃwɔtɹ̩ɔljɪɹ.
/complete/dr6/mtju0/sx40.wav,stɨmjəleɪɾiŋdɨskʌʃənzkipstʉdn̩tsʔətɛnʃn̩,stɪmjəlejtɪŋdɪskʌʃənzkipstudəntsətɛnʃən,stɪmjʌleɪɾɪŋdɪskʌʃn̩skipstudn̩tsʌtɛnʃn̩,stɨmjɔɛrintɨɕkaʂnt͡skipstydnt͡sɛtɛn͡n,stɪmjəlejtɪŋdɪskʌʃənzkipstudəntsətɛnʃən.,stɪmjəlejtɪŋdɪskʌʃənzkipsstudəntsətɛnʃən.
/complete/dr6/mtju0/si760.wav,ʔoʊpeɪkæntə̥loʊpəntɹɛnspɹ̩ɨntwʊdbɹaʊnwɚjʉzd,owpejkænsəlowpændtɹænspɛɹəntwʊdbɹawnwɹ̩juzd,oʊpeɪkkæntloʊpɛntɹænspɹ̩ntwʊdbɹaʊnwɹ̩just,ɒwpɛɲkɛːntloːbɛn͡ʂɛnt͡ɕpɛrudbranwujyːʑt,owpejkkæntəlowpændtɹænspɛɹəntwʊdbɹawnwɹ̩juzd.,owpejkkæntəlowpændtɹænspɛɹəntwʊdbɹawnwɹ̩juzd.
/complete/dr6/fklc1/sx148.wav,moʊspɹisɪŋksɦæɾʌθɹ̩ɾʌvðəvoʊtskaʊntɛd,mowstpɹisɪŋktshædəθɹ̩dʌvðəvowtskawntəd,moʊstpɹisɪŋkshæɾʌθɹ̩ɾʌvðʌvoʊtskaʊntɪɾ,mɔstt͡ɕpɨisɛŋkshɛlaθɛɾdɨvdɔvawt͡skanteɾ,mowstpɹisɪŋktshædəθɹ̩dʌvðəvowtskawntəd.,mowstpɹisɪŋktshædəθɹ̩dʌvðəvowtskawntəd.
/complete/dr6/fklc1/si2308.wav,meɪaɪgɪtsm̩ɔkʊkiznɔɹɑh,mejajɡɛtsʌmɔkʊkiznɔɹ,meɪaɪɡɪʔsm̩mɔlkʊkiznɔɹʌ,me̞jägɛsɯmo̞wäkɯkʲizno̞ɾ,"mejajɡɛtsʌmmɔɹkʊkiz,nɔɹə?",mejajɡɛtsʌmmɔɹkʊkiznɔɹə?
/complete/dr6/fklc1/sa2.wav,doʊɾ̃æskmɪɾɨkæɹiɨnʔɔɪliɹæglaɪkðæt,dɑntæskmitəkæɹiænojliɹæɡlajkðæt,doʊɾ̃æskmiɾɪkæɹiɪnɔɪliɹæɡlaɪkðæʔ,dɨo̞njäskmiːrɯkaje̞no̞jäwivɛːklaːktaː,dɑntæskmitəkæɹiænojliɹæɡlajkðæt.,dɑntæskmitəkæɹiænojliɹæɡlajkðæt.
/complete/dr6/fklc1/si1678.wav,twaɪsɨnɪlifɛl,twajshinɪɹlisow,twaɪsinjɪɹlifɛl,twäsinjɛdujfɛl,twajshinɪɹlifɛl.,twajshinɪɹlifɛl.
/complete/dr6/fklc1/sa1.wav,ʃɨɦædʒʉdɑɹksʉtn̩gɹɪsɨwɑʃwɔɾɚʔɔljɪɚ,ʃihædtədɑɹksutɪnɡɹisiwɑʃwɔtɹ̩ɔljɪɹ,ʃihæddʒɪdɑɹksuʔn̩ɡɹisiwɑʃwɔɹɾɹ̩ɔljɪɹ,ɕihäd͡ʑdäksɯːinɡwisiwäːʂwɔrɔɔjiː,ʃihædjɔɹdɑɹksutændɡɹisiwɑʃwɔtɹ̩ɔljɪɹ.,ʃihædjɔɹdɑɹksutændɡɹisiwɑʃwɔtɹ̩ɔljɪɹ.
/complete/dr6/fklc1/sx328.wav,ɡɹɛgɹiɪntɑmtʃoʊztə̥wɑtʃkɑɹtʉnzɨnɪæftɨnʉn,ɡowɡɹiændtɑmt͡ʃowztəwɑt͡ʃkɑɹtunzɪnðəæftɹ̩nun,ɡɹɛɡɹiɛnttɑmtʃoʊztwɑtʃkɑɹtunzʌnniæftɹ̩nun,ɡwɛɡɔjɛːntawmt͡ʂɔzt͡wadʂkart͡ɕinynd͡zɨnɨjɛftʂɨnirn,ɡɹɛɡɹ̩iændtɑmt͡ʃowztəwɑt͡ʃkɑɹtunzɪnðəæftɹ̩nun.,ɡɹɛɡɹ̩iændtɑmt͡ʃowztəwɑt͡ʃkɑɹtunzɪnðəæftɹ̩nun.
/complete/dr6/fklc1/sx58.wav,wiɨkspɪɹiɨntsdɨstɹɛsʔɛnfʌstɹeɪʃɨɾ̃ʌbteɪɾ̃ɪŋaʊdɨgɹiz,wiɪkspɪɹiənsdɪstɹɛsændfwəstɹejʃənʌbtejnɪŋawtdɪɡɹiz,wiɪkspiɹiɛnstdɪstɹɛsɛnfʌstɹeɪʃʌnʌvteɪɾ̃ɪŋaʊddɪɡɹiz,wujɛkspjɛɾjɛnt͡stɨstʂwɛsenfɛstʐaɕɛ̃nɛbte̞nɛnaɔduɡwviiːs,wiɪkspɪɹiənsdɪstɹɛsændfɹəstɹejʃənəbtejnɪŋawɹ̩dɪɡɹiz.,wiɪkspɪɹiənsdɪstɹɛsændfɹəstɹejʃənəbtejnɪŋawɹ̩dɪɡɹiz.
/complete/dr6/fklc1/si1048.wav,ðəlaɪvɹ̩iɦæzʔoʊpɨnʃɛlvzʔivɨnɨniʔʌnbaʊndpɪɹiɑɾɨkl̩stɑkɹʊm,ðəlajbɹɛɹihæzowpənt͡ʃɛlvzivənɪnðənbawndpɪɹiɑdɪkəlstɑkɹum,ðʌlaɪbɹɛɹihæzoʊpʌnʃɛlvzivɪnɛnniʌnbaʊnpɪɹiɑɾʌkl̩stʌkɹum,tɔlaːvɛrihazɔpɨnɕɛwzivɨneniɔnbɛanpɛrjarkɔɔstaːkwam,"ðəlajbɹɛɹihæzowpənʃɛlvz,ivənɪnðəənbawndpɪɹiɑdɪkəlstɑkɹum.","ðəlajbɹɛɹihæzowpənʃɛlvz,ivənɪnðəənbawndpɪɹiɑdɪkəlstɑkɹum."
/complete/dr6/fklc1/sx238.wav,ʔʌdɑktəwəzɨnɨʔæmbjɨl̩ntswəθðɨpeɪʃɨnt,ədɑktɹ̩æzɪnðəæmbjələnswɪðəpejʃənt,ʌdɑktʌʊzɪnniænvjʌlʌnswʌθðʌpeɪʃɛnt,daːktɛuzɨniɛmvjɔnswɨtːɛpeɕɛn,ədɑktɹ̩wɑzɪnðəæmbjələnswɪððəpejʃənt.,ədɑktɹ̩wɑzɪnðəæmbjələnswɪððəpejʃənt.
/complete/dr6/fklc1/sx418.wav,ʔaɪɹɪsθɪŋksðɪsʉɦæzɨlɛvɨntspænɨʃzibɹʌz,ajɹɑztɪŋksðɪsuhæzɪlɛvənspænɪʃzibɹəz,aɪɹɪsθɪŋksðɪssuhæzɪlɛvɪnspænɪʃzibɹʌs,aiwɛɕt͡sɨŋkʂθɨsɨːjuhɛzilɛvɨnspanɨʂzibrɛz,ajɹəsθɪŋksðɪszuhæz11spænɪʃzibɹəz.,ajɹəsθɪŋksðɪszuhæz11spænɪʃzibɹəz.
/complete/dr6/mejl0/si962.wav,laɪkɨfɛnʌmbɹ̩ɨbuʔlɛgɚzhidɪslaɪktælkəɦɔl,lajkəfɛɹnʌmbɹ̩ʌvbutlɛɡɹ̩zhidɪslajktælkəhowl,laɪkʌfɛɹnʌmbɹ̩ʌvbuʔlɛɡɹ̩zhidɪslaɪktælkʌhɔl,ɑjkɑfeːɾnɒmbɻɑpuːɣigøɾsite̞säːiktäːkɒhɑː,"lajkəfɛɹnʌmbɹ̩ʌvbutlɛɡɹ̩z,hidɪslajktælkəhɑl.","lajkəfɛɹnʌmbɹ̩ʌvbutlɛɡɹ̩z,hidɪslajktælkəhɑl."
/complete/dr6/mejl0/sx62.wav,ʔɛnikʌntɚbjʉʃɨnzwl̩bigɹeɪʔliəpɹiʃiɛɾɨd,ɛnikɑntɹəbjuʃənzwɪlbiɡɹejtliəpɹiʃiejtɪd,ɛnikɑntɹʌbjuʃʌnzwʊlbiɡɹeɪʔliʌpɹiʃieɪɾɪd,e̞nikant͡rbjyːɕɛ̃nzwɔbigwio̞jɔpɾiʂjeːɾid,ɛnikɑntɹəbjuʃənzwɪlbiɡɹejtliəpɹiʃiejtɪd.,ɛnikɑntɹəbjuʃənzwɪlbiɡɹejtliəpɹiʃiejtɪd.
/complete/dr6/mejl0/sx422.wav,wʌntʃʉfɪɾ̃ɪʃgɹisɨŋjɚtʃeɪnbiʃʊɹɾəwɑʃθɹ̩əli,wʌntjufɪnɪʃtɡɹisɪŋjɔɹt͡ʃejnbiʃʊɹtəwɑʃθɹ̩owli,wʌnsufɛɾ̃ɪʃkɹisɪŋjɹ̩tʃeɪnbiʃɔɹɾʌwɑʃθɹ̩ʌli,mɔnt͡ɕifɨnɨɕkwise̞njɯt͡ɕɛinbiɕjoɾwäʐtɔro̞wɨ,"wʌnsjufɪnɪʃɡɹisɪŋjɔɹt͡ʃejn,biʃʊɹtəwɑʃθɹ̩owli.","wʌnsjufɪnɪʃɡɹisɪŋjɔɹt͡ʃejn,biʃʊɹtəwɑʃθɹ̩owli."
/complete/dr6/mejl0/si1592.wav,ʃispɹæŋʌpɨnwɨntswɪftlitɨðɨbɛdɹəm,ʃispɹæŋʌpændwɛnswɪftlitəðəbɛdɹum,ʃispɹæŋʌpʌnwɛntswɪflitʊðʌbɛdɹum,ɕiswaːŋgapɨnwɛnswɨfujit͡sɨdɨbɛdrum,ʃispɹæŋʌpændwɛntswɪftlitəðəbɛdɹum.,ʃispɹæŋʌpændwɛntswɪftlitəðəbɛdɹum.
/complete/dr6/mejl0/si1654.wav,jɨɾoʊnɦæftɨgɛtnæsti,judɑnthævtəɡɛtnæsti,jɪɾoʊnhæftɪɡɛʔnæsti,iɾɒo̞nhaftɨkɛnejazti,judɑnthævtəɡɛtnæsti.,judɑnthævtəɡɛtnæsti.
